User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
10439736,male,42,174,74,3,82,38.3,8
10439964,female,70,154,57,24,108,40.5,171
10440546,female,25,158,58,29,107,40.9,180
10440656,male,58,212,111,20,95,40.3,127
10440812,male,66,166,66,16,96,40.7,95
10440868,male,22,185,83,11,86,40,29
10441175,male,23,197,97,30,106,41.1,181
10441273,male,45,191,91,14,94,39.9,72
10442557,female,22,180,74,2,81,37.9,6
10442629,female,57,158,61,26,104,40.8,167
10442926,male,79,194,103,21,96,40.9,154
10443956,female,62,153,57,21,105,40.3,140
10443985,male,54,172,71,21,107,40.9,149
10444346,male,78,187,88,22,98,40.8,160
10444600,female,22,155,51,29,111,40.8,194
10444932,female,23,162,62,28,107,40.4,171
10445424,female,50,151,51,2,79,38.4,8
10445536,male,67,183,91,15,93,40.5,91
10445981,male,32,175,79,8,98,39.9,39
10446758,male,43,186,84,15,80,40.1,42
10448214,male,60,173,79,1,91,37.9,5
10450010,female,33,169,70,24,98,40.7,125
10451413,male,51,203,104,6,79,39.3,21
10451792,male,43,185,85,19,94,40.3,93
10452954,female,25,171,66,13,98,39.8,67
10454071,female,36,175,70,5,92,39,23
10454713,female,27,164,63,22,102,40.9,124
10454943,male,21,167,65,21,102,40.5,97
10455691,female,31,168,64,24,105,40.7,144
10457352,male,76,211,116,25,110,40.8,240
10458300,male,43,209,114,15,96,40.4,88
10458722,male,45,193,93,2,87,38.4,8
10458725,male,67,189,97,22,103,40.7,169
10458941,female,32,176,71,20,94,40.6,95
10459338,male,42,181,81,6,83,39.5,19
10460203,male,22,186,82,14,94,40.1,54
10461308,male,47,188,95,6,81,39.4,20
10463486,male,23,194,97,15,101,40,79
10465340,female,66,179,72,23,115,40.3,175
10466078,male,27,182,81,18,105,40.5,103
10466099,male,44,192,91,4,90,39.1,18
10466957,male,26,183,76,16,102,40.4,82
10467074,male,65,199,99,26,107,40.8,214
10469759,female,20,162,57,12,95,39.8,58
10469881,male,55,199,101,,96,40.3,98
10470649,female,28,157,57,25,110,41,165
10472010,male,70,177,79,24,110,40.7,204
10473042,female,79,157,60,17,98,40.7,105
10473293,male,20,191,88,29,113,40.8,195
10473927,male,32,194,94,13,97,39.9,65
10477080,female,44,168,66,25,110,40.7,169
10478045,female,22,157,55,7,88,39.6,29
10478823,male,52,193,99,12,91,39.8,62
10479179,female,29,154,55,5,85,38.8,20
10480604,female,41,148,53,29,111,40.9,203
10480790,male,52,173,83,18,95,40.5,98
10480955,female,31,171,69,14,93,40.3,65
10481882,female,31,165,60,25,115,40.8,179
10483083,male,50,191,89,22,90,40.3,104
10483147,male,42,180,84,2,80,38.6,5
10483181,female,25,162,60,4,84,38.9,15
10483224,male,79,189,94,23,100,40.6,178
10483502,male,29,187,87,28,108,40.9,179
10483979,female,37,166,67,15,97,40.2,78
10484454,female,21,164,59,24,111,40.6,157
10484869,male,21,178,79,15,98,40,65
10485314,female,30,160,59,19,98,40.6,101
10485333,male,39,188,92,10,101,39.8,59
10485469,male,22,165,67,27,119,40.4,197
10486356,male,60,183,88,11,87,39.5,52
10486892,male,33,180,85,14,94,39.8,62
10487244,female,20,158,52,29,110,41.1,189
10487596,female,21,164,61,30,112,40.6,199
10487865,male,35,176,83,16,102,40.2,91
10488128,male,39,194,93,18,89,40.3,75
10488201,female,37,176,73,3,82,38.8,11
10488774,female,67,173,73,1,88,38,5
10489424,female,56,152,54,14,94,39.9,76
10490363,female,36,180,75,19,98,40.6,99
10491902,male,26,194,92,22,104,40.6,127
10492184,female,55,173,67,27,109,40.9,184
10492516,male,36,195,96,9,97,39.9,47
10492919,female,38,177,71,29,107,41,181
10493663,male,57,176,76,23,101,40.9,148
10493760,female,48,154,60,18,104,40.6,113
10494078,female,67,186,76,27,,40.6,181
10494169,male,20,186,86,16,90,40.3,52
10494313,female,22,188,81,16,97,40.3,76
10494661,male,27,196,98,17,96,40.4,80
10495621,male,46,184,84,3,80,38.7,9
10496798,male,47,193,99,17,92,40.4,87
10496969,female,38,176,73,8,83,39.7,29
10497000,female,59,171,71,26,99,40.8,150
10497479,female,31,168,59,28,102,40.7,161
10498347,male,58,195,93,18,89,40.3,91
10500280,male,33,180,82,21,101,40.7,114
10500591,male,65,172,80,14,96,39.9,86
10502259,male,22,173,79,29,115,40.7,201
10502266,male,27,185,82,12,95,40,51
10503067,female,54,167,71,9,96,39.4,48
10503080,female,71,155,60,16,91,40.3,85
10503799,female,29,180,76,12,97,39.9,60
10504495,male,21,197,98,18,102,39.8,96
10504997,male,37,188,92,13,93,40.1,60
10505038,male,71,186,91,16,95,40.1,105
10505499,male,55,181,84,9,89,39.7,42
10508035,male,30,194,88,4,80,38.7,9
10508905,female,43,151,50,2,72,37.9,6
10509477,male,65,177,78,30,112,40.6,256
10509588,male,31,192,92,4,93,39.1,17
10510204,female,26,158,56,22,97,40.4,114
10510710,female,79,144,51,24,100,40.7,156
10512468,male,71,191,91,12,87,39.8,64
10512741,female,28,176,75,18,98,40.3,91
10512864,female,20,175,72,13,85,40,46
10515327,male,24,202,94,22,95,40.5,96
10515522,female,28,178,71,20,97,40.2,100
10515749,female,56,169,65,26,100,40.9,154
10516429,male,39,188,89,25,108,40.5,173
10517946,male,23,164,64,22,99,40.9,94
10518154,male,32,202,108,18,97,40.3,96
10518304,female,21,164,62,27,106,40.6,161
10518667,female,37,172,68,25,109,40.5,162
10519459,female,32,163,65,6,80,39.5,20
10519770,male,70,174,78,22,100,40.6,153
10519886,female,34,173,73,27,103,40.8,155
10519895,male,30,179,74,13,94,39.8,53
10520370,female,22,155,54,19,103,40.3,110
10522293,female,27,142,48,14,94,40.6,70
10522660,male,20,185,82,6,81,39,11
10523769,female,34,166,63,20,99,40.5,109
10525838,female,74,162,58,28,113,41,216
10526471,male,35,191,93,25,98,40.7,133
10526831,female,29,169,69,24,104,40.4,139
10526924,female,57,159,61,24,99,40.6,141
10527969,female,23,179,70,25,111,40.8,161
10528059,female,34,165,61,3,89,38.1,13
10529633,female,58,164,62,12,93,39.7,63
10529727,female,21,177,73,17,96,40.4,81
10530197,male,27,189,93,16,95,40.3,71
10530251,male,48,184,83,19,92,40.7,91
10530300,male,57,175,76,28,109,40.6,214
10530887,female,28,154,55,12,95,40.2,60
10531071,male,42,189,93,22,105,40.6,147
10531287,female,68,171,67,3,85,38.5,13
10531383,male,26,196,96,3,84,38.5,8
10531396,male,27,187,88,14,98,40.2,67
10532715,female,57,160,61,25,104,40.7,160
10534221,male,65,177,77,9,92,39.6,50
10537052,female,35,148,53,5,84,39.2,20
10537922,male,61,181,87,29,103,41,208
10539965,male,23,186,88,4,84,38.7,10
10539993,female,74,161,59,7,89,39.3,36
10540049,male,39,190,93,28,106,40.7,188
10540926,male,31,189,94,16,90,40.4,63
10543650,female,55,164,63,6,84,39.3,25
10546670,male,58,175,77,14,92,40.2,72
10546738,female,63,171,74,16,101,40.1,96
10546857,male,25,179,81,19,104,40,104
10548379,male,78,179,80,21,100,40.5,155
10548895,male,48,173,74,15,90,40.2,65
10549089,male,59,201,100,20,102,40.4,144
10549288,male,39,185,85,2,90,38.3,8
10549819,female,30,161,54,5,80,39.2,17
10551051,female,61,194,93,28,109,40.7,184
10552351,male,55,196,92,24,111,40.7,197
10553432,male,54,190,94,8,86,39.8,35
10554747,male,64,195,99,13,87,40.3,67
10555485,male,66,185,97,9,88,39.7,48
10556321,male,39,167,69,8,79,39.8,17
10556798,male,22,179,77,20,100,40.2,93
10556827,female,56,164,68,10,96,39.8,54
10557003,female,50,175,74,11,88,40,48
10557144,female,39,161,61,1,82,37.7,4
10558049,male,24,192,93,21,99,40.9,103
10558201,male,51,195,99,29,102,40.6,197
10559589,male,58,181,85,5,84,39,21
10559626,female,38,176,67,3,87,39,13
10561596,female,79,160,63,8,100,39.6,51
10561782,male,57,175,82,22,112,40.2,181
10561982,female,24,144,47,24,105,40.6,147
10562379,male,29,188,86,4,85,39.1,12
10562381,male,20,189,85,7,87,39.6,19
10562393,female,54,157,51,2,74,38.1,7
10564056,female,51,169,63,3,80,38.6,11
10564235,female,41,154,52,30,117,40.9,229
10564614,male,74,195,99,7,86,39.8,39
10565624,female,21,168,65,25,109,40.3,156
10566369,male,20,187,86,23,100,40.3,109
10567102,male,31,188,85,18,93,40.5,75
10567295,male,32,188,94,19,95,40.6,90
10567350,male,39,191,86,23,97,40.6,119
10567476,female,38,157,60,28,109,40.7,185
10568045,female,26,148,45,6,91,38.9,28
10568406,female,67,153,54,13,90,39.9,67
10568966,male,75,197,103,6,91,39.1,38
10569174,female,72,162,66,14,97,40.1,82
10569730,male,26,178,78,28,103,41,148
10570131,male,63,193,99,7,87,39.7,36
10570155,male,28,198,98,26,113,40.6,191
10572763,female,48,164,62,20,95,40.5,106
10574325,female,29,179,69,14,92,40.4,63
10574846,male,32,174,70,3,92,38.7,11
10575242,male,32,175,74,26,93,40.7,104
10575724,female,28,143,52,6,83,39.2,23
10577200,female,22,165,63,4,88,39,16
10577572,male,35,171,78,8,86,39.7,25
10578108,female,73,166,64,26,106,40.6,179
10578158,female,34,163,61,13,96,40.1,67
10578169,male,37,191,90,12,98,39.7,64
10578173,male,22,188,92,11,96,39.6,48
10578948,male,26,173,76,21,102,40.2,107
10580116,female,47,162,64,18,94,40.7,92
10580206,female,23,155,55,5,90,39.2,22
10580576,male,53,191,101,21,106,40.7,159
10581265,male,22,188,89,7,80,39.2,13
10581301,female,46,171,68,15,86,40.3,63
10582652,male,45,189,93,2,70,38.1,3
10582928,male,50,207,111,28,115,40.6,251
10583671,female,37,170,71,26,105,40.9,157
10583829,female,31,177,72,10,93,39.4,46
10584576,female,25,181,78,15,96,39.9,71
10585394,female,21,157,57,2,77,37.8,6
10586822,male,45,197,107,4,80,39.2,13
10587535,male,31,190,87,19,94,40.4,83
10587584,male,27,206,106,13,89,40.1,50
10587939,female,41,153,56,12,92,40.2,59
10588830,female,56,166,61,20,94,40.7,106
10589768,female,22,177,71,15,98,40.4,75
10589945,female,25,184,82,20,93,40.8,88
10590077,female,22,170,64,30,115,41.2,208
10590269,female,69,163,68,16,95,40.3,89
10590331,male,75,170,74,24,107,40.3,196
10590643,female,46,151,57,11,97,39.9,61
10590765,male,63,200,105,15,102,40.3,113
10591462,female,29,156,50,28,113,40.9,197
10592314,female,39,171,65,3,81,38.6,11
10592395,female,58,168,67,5,82,39.2,20
10593248,male,55,189,88,8,81,39.1,29
10594270,female,26,145,46,28,105,40.9,173
10596134,female,42,153,58,3,78,38.6,10
10596182,female,26,176,73,24,104,40.5,137
10596330,female,25,172,71,15,103,40.1,84
10597620,male,55,193,100,21,100,40.6,141
10597755,female,41,175,78,28,101,40.7,156
10598444,female,34,178,72,23,104,40.9,135
10598982,female,24,163,59,8,90,39.6,35
10599351,male,23,182,83,20,104,40.2,108
10599580,male,74,177,80,14,93,39.9,86
10600476,female,43,176,75,7,87,39.8,29
10601792,male,24,192,86,27,106,40.5,157
10602108,male,28,194,86,18,93,40.3,73
10602562,male,67,190,87,10,90,39.9,55
10603743,female,36,166,67,10,94,40,49
10604757,female,52,161,60,30,109,40.8,206
10604920,female,39,159,62,25,111,40.8,171
10606035,male,33,171,73,26,108,40.9,163
10606273,female,50,171,70,2,81,37.9,7
10608177,female,49,174,75,7,93,39.2,34
10608340,female,49,173,70,4,94,39.1,20
10610016,male,31,190,90,23,112,40.6,165
10610828,male,69,203,111,2,83,38.5,10
10611827,male,30,187,91,18,96,40.1,85
10612174,female,78,174,71,6,86,39.2,28
10613350,female,63,158,61,3,87,38.5,14
10613630,male,33,189,94,11,83,39.8,33
10613944,female,43,160,64,19,103,40.6,114
10613982,female,39,164,61,17,95,40.4,87
10614397,female,28,161,60,20,109,40.9,129
10615164,male,73,187,84,3,81,38.5,13
10617898,male,20,178,81,20,98,40.5,86
10618260,male,31,176,72,4,86,39.1,11
10618273,female,75,168,65,21,104,40.3,140
10618567,female,63,168,65,19,96,40.3,107
10618799,male,59,192,92,13,95,40.1,78
10619429,female,30,167,64,11,89,39.9,47
10619608,male,61,178,86,12,92,39.9,66
10620142,female,64,155,53,12,100,40.1,75
10620384,female,29,162,65,11,99,39.9,59
10621456,female,58,175,71,11,100,39.8,65
10621672,male,30,198,103,19,100,40.1,106
10622381,female,63,176,79,29,111,40.5,204
10622573,male,60,172,76,14,102,40.2,94
10623255,female,51,159,57,13,93,39.9,67
10623679,male,24,187,91,6,84,39,16
10624312,female,23,165,66,13,95,40.1,62
10624444,female,52,179,80,8,82,39.8,30
10625195,female,21,154,55,7,93,39.5,33
10625848,male,63,174,76,25,112,40.7,210
10625854,female,56,155,57,5,84,39.3,22
10626203,female,54,165,66,12,86,40.1,52
10628326,male,78,191,91,24,98,40.6,176
10628644,male,78,187,95,26,110,40.7,240
10628674,male,38,190,91,26,113,40.8,199
10629705,male,36,183,85,11,98,40,57
10630310,male,59,186,87,1,78,37.7,3
10630863,male,35,172,72,10,99,39.8,50
10631102,male,36,168,77,14,104,40.2,83
10633705,male,46,188,91,19,104,40.3,127
10634395,female,27,161,57,9,88,39.8,38
10634915,female,76,148,52,18,91,40.1,99
10636184,male,21,182,81,24,112,40.6,156
10636862,male,54,181,80,21,100,40.5,131
10636936,female,22,167,67,21,95,40.1,100
10637238,female,45,165,64,30,104,40.5,185
10637622,female,57,154,,19,88,40.5,90
10638410,female,46,180,75,12,93,40.1,58
10640862,male,24,179,78,27,108,41.1,161
10641564,female,26,158,54,22,93,40.7,105
10641592,male,21,180,77,12,90,39.9,37
10641963,female,25,151,53,21,92,40.6,98
10642658,male,24,176,80,27,105,40.6,150
10642760,male,67,178,86,5,86,39.1,24
10643480,female,31,168,67,13,95,40,64
10645058,male,46,170,77,5,88,39.2,20
10646136,female,72,181,76,29,112,40.8,212
10647318,female,62,147,54,7,80,39.5,28
10647581,female,59,132,40,10,92,39.9,55
10649018,female,40,171,72,23,102,40.9,132
10649347,female,72,189,86,24,95,40.8,129
10650349,female,36,181,76,6,83,38.8,22
10650922,female,58,174,69,28,117,40.8,216
10651229,female,42,174,67,10,94,39.6,50
10651356,male,64,192,96,23,99,40.2,159
10651496,male,51,190,87,20,96,40.9,113
10652326,male,33,191,92,26,103,40.8,154
10653701,female,22,153,50,29,110,41.1,191
10654238,male,50,172,73,13,98,40.1,73
10654497,female,79,189,84,18,105,40.4,119
10654578,male,22,185,83,12,85,40.1,30
10654675,female,62,178,73,8,84,39.6,34
10654757,male,75,190,98,26,103,40.9,210
10655273,male,32,176,82,9,86,39.5,28
10655307,male,26,168,70,19,112,40.6,123
10655510,male,22,176,73,3,84,39.1,6
10656591,female,30,173,62,5,87,39.5,21
10657001,female,32,155,56,27,107,40.4,172
10657059,female,27,165,62,22,93,40.3,103
10657480,male,24,189,89,16,98,40.1,75
10657671,female,57,157,56,15,100,40.3,91
10658315,male,55,178,79,4,97,38.7,23
10659471,male,55,181,87,15,89,40.3,72
10659898,female,69,189,85,3,82,38.5,12
10660238,female,27,196,96,11,93,40,46
10660887,female,32,160,56,11,97,40.2,58
10661999,male,52,189,90,22,96,40.5,127
10662184,male,44,171,80,26,112,40.8,197
10662599,female,60,166,66,22,111,40.6,157
10663328,male,21,190,94,16,103,40.4,86
10664035,male,26,176,81,12,90,39.7,41
10666751,male,75,171,75,2,81,38.4,9
10667005,male,31,185,87,9,94,39.4,39
10667196,female,26,171,65,23,96,40.6,114
10670189,male,38,185,85,29,110,40.8,205
10671134,male,33,159,64,11,90,39.8,37
10673851,female,41,155,59,7,87,39.1,30
10675056,female,59,149,50,1,70,37.5,3
10677750,male,75,187,97,7,84,39.1,36
10678203,female,25,163,66,4,88,39,16
10678861,male,40,174,72,6,80,39.5,14
10678968,male,35,175,77,12,90,40.1,45
10679148,male,47,183,91,20,94,40.5,105
10679437,female,21,156,56,1,86,37.4,4
10679568,female,26,167,61,16,101,39.9,89
10679574,male,39,178,80,25,105,40.7,157
10679668,female,21,159,51,9,84,39.9,34
10680542,male,71,198,103,22,111,41,203
10680585,female,48,181,74,26,102,40.9,152
10681639,male,66,174,81,14,87,40.2,68
10682662,female,52,168,68,18,95,40.6,95
10683113,male,35,179,81,11,94,40,49
10683484,female,24,175,75,20,101,40.9,106
10683711,male,32,186,91,21,108,40.5,139
10684828,male,70,189,96,24,113,40.9,224
10684961,male,26,184,86,8,96,39.4,35
10685242,female,24,175,74,17,88,40.5,67
10687000,female,54,159,54,24,107,40.6,163
10687967,female,38,164,67,6,77,39.4,19
10689922,female,29,169,64,12,92,39.6,55
10690925,male,20,196,92,10,88,39.8,31
10691755,male,21,181,76,17,100,39.9,78
10692173,female,44,143,49,17,92,40.2,86
10692785,male,28,161,66,17,92,40.4,59
10693772,female,61,170,68,3,82,38.8,12
10693778,male,32,179,82,6,86,39.7,19
10694934,female,67,169,71,22,102,40.8,137
10695412,male,38,179,88,11,90,39.8,45
10696486,male,34,181,78,8,86,39.6,25
10696688,male,27,175,80,27,101,40.9,137
10697428,male,71,186,92,7,85,39.5,35
10697452,female,50,172,66,9,92,39.6,44
10698004,female,44,166,64,25,101,40.8,145
10698262,male,23,179,82,15,91,40.2,51
10698661,male,25,191,95,28,105,40.8,166
10698844,male,55,181,87,1,75,37.8,3
10699201,female,74,158,59,10,93,39.6,56
10699781,male,31,191,98,4,85,38.7,13
10700293,female,27,174,77,30,112,40.9,195
10701498,female,46,161,65,7,85,39.7,29
10703018,female,40,162,64,6,88,39,26
10705266,male,56,158,64,27,109,40.6,198
10706378,female,75,178,76,6,90,39.2,30
10706479,male,73,169,78,26,102,40.9,193
10706514,male,34,194,96,25,111,41.2,182
10708209,female,62,181,80,22,108,40.8,147
10708946,female,68,179,79,30,105,40.8,194
10709301,female,29,182,76,8,83,39.7,28
10709573,male,46,176,75,16,91,40.5,70
10710082,male,59,190,93,22,93,40.7,126
10710546,male,26,191,86,8,83,39.3,20
10710630,female,35,169,69,23,96,40.7,116
10711577,male,76,174,74,6,79,39.2,24
10711680,female,42,160,61,8,92,39.5,39
10711686,male,28,197,98,28,108,40.3,184
10712052,male,56,192,101,18,96,40.3,111
10712159,male,40,191,91,29,108,41,203
10712255,male,45,194,103,14,85,39.9,57
10712930,male,41,190,90,4,77,39.1,9
10713082,male,29,168,73,14,93,40.3,54
10713494,male,54,185,87,26,108,41,198
10714333,male,29,181,77,13,97,40.1,59
10715394,male,62,175,72,23,99,40.7,145
10715737,female,40,172,71,20,101,40.7,113
10716199,female,24,186,76,9,92,39.7,39
10717701,female,44,173,66,25,88,40.6,110
10717705,female,23,158,56,9,91,39.9,40
10717758,male,74,188,93,5,85,39.2,26
10719211,female,67,172,73,4,85,38.6,18
10719389,male,47,182,84,18,96,40.4,97
10719858,male,66,198,96,22,108,40.6,184
10721146,male,42,193,92,2,87,38,8
10722301,male,25,173,72,22,93,40.5,80
10722362,female,21,153,54,8,94,39.8,38
10723302,male,22,190,94,2,82,37.9,5
10723598,female,51,173,74,24,101,40.3,139
10723842,male,41,182,81,24,92,40.9,106
10724401,male,42,208,108,9,86,39.5,37
10725494,female,36,171,70,7,91,39.3,32
10727386,female,23,183,74,4,88,38.8,16
10728499,female,31,167,66,28,113,40.7,192
10730556,female,23,153,51,9,101,,51
10732007,male,69,188,95,11,92,39.9,67
10732268,female,58,159,57,21,101,40.5,129
10732583,female,67,169,66,28,108,40.5,195
10733230,male,26,194,93,6,78,39.4,11
10735054,female,22,152,54,1,78,37.5,3
10735159,female,46,160,61,25,101,40.6,147
10735403,female,53,152,53,25,109,41,175
10735479,male,36,190,96,17,90,40.3,72
10735509,male,30,177,79,6,91,39.2,22
10736076,female,53,139,48,29,101,40.6,180
10736495,male,68,179,85,13,91,40,74
10738453,female,65,162,62,14,86,39.8,65
10739846,female,29,183,78,13,96,40.1,63
10741750,female,41,175,72,29,109,41.3,189
10742434,female,24,159,58,3,88,38.5,12
10743743,female,63,164,63,28,102,40.9,176
10744188,male,35,178,77,28,107,40.8,177
10744276,female,37,156,53,28,108,40.7,185
10745078,male,55,189,93,14,98,40.2,88
10745344,male,27,173,71,12,97,40.4,52
10746207,female,20,175,73,25,99,40.5,126
10746319,female,23,152,52,29,114,40.9,203
10747571,female,39,158,60,12,91,39.9,57
10748485,male,34,183,82,3,84,38.6,9
10748741,male,28,196,90,17,100,40.3,88
10749016,male,21,177,77,24,104,40.6,125
10749242,male,32,192,90,13,94,40.3,58
10749351,female,60,186,87,13,95,40.1,67
10749574,female,37,163,57,23,102,40.6,136
10750470,male,36,183,80,16,95,40.5,74
10750772,female,23,173,72,18,94,40,83
10752745,male,61,196,96,2,73,38.5,6
10752958,female,37,166,65,28,107,40.8,177
10752983,female,33,163,63,22,101,40.7,124
10753178,male,29,181,78,6,91,39.3,22
10753570,male,44,166,75,3,93,38.6,14
10753818,male,64,178,83,24,103,41,174
10753894,male,34,196,103,17,96,40.4,88
10754696,female,77,158,59,2,82,38.5,9
10756407,female,45,178,72,18,100,40.3,101
10756571,female,39,156,62,29,94,41,145
10757752,male,21,187,88,12,97,39.9,52
10757805,female,64,159,59,1,82,37.5,4
10758026,male,41,176,83,6,85,39.4,21
10758248,male,47,192,94,24,105,40.4,167
10758388,male,70,197,98,19,101,40.2,143
10758422,male,48,173,75,9,93,39.6,43
10758572,female,30,148,52,7,88,39.2,30
10759861,female,35,165,62,25,108,40.9,161
10761773,female,68,165,59,15,100,40.4,93
10762716,female,49,184,77,3,79,39,10
10762847,male,59,184,86,26,101,40.8,176
10763040,female,22,174,67,6,98,39.3,30
10763235,male,28,189,87,25,110,40.5,166
10763443,male,26,194,90,5,84,39.2,13
10763495,female,47,159,60,27,104,40.8,169
10763803,female,34,175,75,18,95,40,87
10764514,male,33,175,70,26,103,40.6,142
10765096,female,28,169,72,14,87,40.7,55
10765245,male,25,182,91,8,84,39.4,21
10765476,male,74,194,97,6,94,39.2,40
10765868,female,41,154,51,5,87,39.4,22
10768653,male,20,174,69,17,98,40.4,69
10769898,male,28,181,81,16,96,40.2,71
10770216,female,41,168,66,22,101,40.5,126
10770371,female,21,174,73,3,93,38.2,13
10771859,male,34,194,91,21,98,40.3,109
10772399,male,76,188,90,30,109,40.9,266
10773244,female,29,160,54,8,101,39.7,46
10773809,male,67,186,91,20,92,40.6,118
10774204,female,62,167,67,6,87,39.6,28
10774344,female,51,141,48,12,87,39.9,56
10775847,male,21,219,126,15,97,40.4,78
10776413,female,32,179,76,29,101,41,158
10776630,male,22,197,99,18,91,40.5,68
10777558,male,42,176,79,11,99,40.1,60
10778677,female,34,167,64,11,90,39.9,49
10779413,male,64,196,95,26,103,40.3,195
10780473,female,28,165,65,10,91,39.7,45
10780511,male,32,199,94,3,84,38.5,9
10780991,female,25,174,67,11,94,39.8,52
10781141,female,21,160,56,9,86,39.9,35
10781632,male,24,196,94,23,102,40.7,124
10782423,female,24,165,70,28,118,40.8,202
10783304,female,54,159,60,19,104,40.6,121
10783420,female,58,170,68,25,111,40.9,177
10783759,female,21,181,74,18,104,40.5,101
10784322,male,75,178,76,29,120,40.8,295
10784419,male,38,181,80,18,98,40.2,93
10785168,male,22,170,68,21,103,40.4,103
10785521,male,23,170,74,16,104,40.1,84
10786710,male,71,181,84,15,99,39.9,105
10788929,female,60,163,59,28,102,40.4,176
10791124,male,62,185,84,12,93,39.9,68
10794801,female,64,166,69,15,98,40.6,87
10794997,female,76,170,71,28,116,40.4,221
10796348,female,32,162,56,10,93,39.5,49
10796536,male,65,179,89,7,88,39.4,36
10797181,female,77,165,65,12,93,40.4,66
10797742,male,78,184,87,11,94,39.6,73
10797758,female,27,180,80,28,112,40.8,181
10798827,male,36,179,77,23,110,40.7,157
10799580,male,63,187,96,3,74,38.8,9
10800093,male,54,189,89,15,99,40.2,94
10800990,female,46,174,72,11,92,39.7,53
10801214,female,27,186,82,29,109,40.7,178
10801444,male,36,193,89,9,78,39.9,20
10801469,male,23,185,88,5,90,39.5,17
10803548,male,36,175,82,22,108,40.5,146
10803909,male,24,190,92,14,92,39.9,54
10804602,male,33,183,85,18,99,40.5,93
10805897,female,78,171,74,16,95,40.4,90
10806105,male,28,197,96,4,87,38.6,13
10806295,female,30,171,67,4,82,38.8,14
10806364,male,54,194,95,24,96,40.7,143
10806545,female,21,161,57,23,95,40.8,112
10808035,female,61,159,62,4,85,38.5,18
10808502,male,27,167,67,14,91,40.1,46
10808620,female,37,167,70,29,113,40.7,200
10808673,female,74,164,66,24,107,40.6,167
10809847,male,39,162,72,28,108,40.7,183
10811092,female,69,169,67,29,111,40.7,211
10811492,male,44,186,96,15,88,40.2,64
10812157,male,60,182,79,8,82,39.6,30
10812976,female,20,158,56,21,105,40.1,125
10813173,female,44,151,56,10,91,39.8,49
10814160,male,33,181,82,26,105,40.5,157
10814313,male,54,176,72,22,112,40.7,173
10815078,female,68,169,70,28,101,41.3,173
10816060,male,77,174,77,22,108,40.9,187
10816155,male,65,169,77,2,76,38.4,6
10816626,female,26,149,50,17,95,40.2,86
10817414,male,37,185,87,13,101,39.7,74
10817893,female,26,173,68,27,107,41,164
10819698,male,39,179,79,18,97,,91
10820174,male,31,183,92,18,89,40.3,67
10821527,male,29,173,82,28,115,40.9,206
10821618,male,78,176,82,3,86,37.9,16
10821739,female,30,184,77,7,91,39.4,30
10822033,female,59,179,77,13,97,39.8,71
10823080,female,35,170,70,21,94,40.8,101
10823725,female,28,178,74,18,100,40.5,95
10823777,male,61,182,93,14,82,40.2,58
10823827,male,50,201,103,7,95,39.4,41
10824149,female,53,182,78,6,91,39.2,28
10824389,female,40,165,64,8,87,39.9,34
10824977,male,22,194,92,19,97,40.5,86
10825501,male,71,181,91,6,94,39.1,38
10825665,female,41,151,51,17,103,40.6,105
10825757,male,48,192,92,23,96,40.4,129
10826147,female,26,174,72,7,90,39.9,30
10826473,female,26,165,63,12,82,39.6,42
10827422,female,31,166,63,19,99,40.5,102
10828032,female,34,179,68,19,102,40.6,108
10830067,male,60,187,92,3,81,38.8,12
10831168,male,58,187,87,1,80,37.7,4
10831200,male,63,190,91,5,86,39.1,24
10831217,female,71,176,72,11,92,39.4,57
10831861,female,37,144,47,17,96,40,92
10832260,female,56,174,72,25,108,40.5,167
10832385,male,66,192,86,1,83,37.7,4
10833241,female,63,178,76,15,98,39.9,85
10833703,male,24,186,84,10,90,39.7,34
10833946,male,53,182,78,12,91,40,58
10834133,male,54,183,91,18,109,40.6,141
10834489,female,20,171,69,25,109,41,155
10834679,female,49,173,75,3,81,38.5,11
10836250,female,26,176,76,19,97,40.4,93
10836299,male,76,195,93,23,96,40.5,161
10836953,female,52,169,66,6,95,39.4,32
10837034,male,32,197,97,27,111,40.9,195
10837793,male,20,184,85,13,97,40.1,55
10837809,female,56,171,66,20,103,40,124
10838093,female,26,163,66,10,96,39.8,49
10838219,male,48,180,86,8,92,39.3,39
10838690,male,33,186,84,14,94,40.1,62
10838973,female,41,147,53,23,100,40.3,134
10840577,female,32,157,50,28,104,40.6,171
10840798,male,25,171,75,28,102,40.8,141
10841635,male,21,198,99,27,98,41,128
10841708,male,25,187,86,28,106,40.8,165
10842264,female,22,163,59,16,104,40.1,93
10842365,male,22,176,72,26,104,41,133
10845307,female,59,182,84,16,94,40,81
10846576,male,27,158,65,9,87,39.4,24
10846837,female,34,148,53,16,94,40.4,81
10847453,male,30,197,97,25,108,40.7,166
10847839,female,44,169,64,15,94,40.4,76
10848574,male,78,180,90,8,87,39.6,45
10849136,female,55,169,69,2,80,37.8,7
10850183,male,23,182,87,3,83,38.6,7
10850457,male,48,183,81,14,99,40.2,82
10852352,male,50,172,74,21,101,40.5,127
10853452,male,42,185,87,30,110,40.7,220
10854360,male,49,193,100,22,99,40.5,138
10854503,male,62,195,102,17,92,40,100
10854548,female,53,157,56,21,98,40.2,121
10855360,male,26,211,113,15,103,40.1,91
